Run,Alias,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Description,diss_oxygen,ENA_CHECKLIST,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,env_biome,env_feature,env_package,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nitrate,Organism,phosphate,Platform,ReleaseDate,salinity,sample_acc,Sample Name,sample_name,silicate,SRA_accession,SRA Study,temp,title,total_depth_water_col,chlorophyll
ERR833534,jcvi_cn_GS259_0.1,WGS,1596,PRJEB8968,SAMEA3313265,J CRAIG VENTER INSTITUTE,2007-07-07T21:55:00+00:00,public,"sra,fastq","ncbi,ena,s3,gs","ena,gs.US,s3.us-east-1,ncbi.public",2,"Water sample taken on 2007-07-07T21:55:00+00:00 from site GS259 (lat:31.99694444\, long:-124.18)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\,...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913624,uncalculated,uncalculated,North Pacific Ocean:Southern California Bight Marine Ecoregion:300mi off California coast,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:22Z,public,AB 3730xL Genetic Analyzer,31.99694444 N 124.18 W,GS259_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,36,24,0.3,marine metagenome,0.33,CAPILLARY,2015-09-06T00:00:00Z,33,ERS689327,SAMEA3313265,ERS689327,2.1,ERS689327,ERP010013,17.3,GS259 0.1µm,430,0.19
ERR833535,jcvi_cn_GS260_0.1,WGS,1435,PRJEB8968,SAMEA3313266,J CRAIG VENTER INSTITUTE,2007-07-08T15:04:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2,"Water sample taken on 2007-07-08T15:04:00+00:00 from site GS260 (lat:33.04388889\, long:-122.1783333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",6.1,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913625,uncalculated,uncalculated,North Pacific Ocean:Southern California Bight Marine Ecoregion:Off California coast,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,33.04388889 N 122.1783333 W,GS260_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,32,22,2.9,marine metagenome,0.49,CAPILLARY,2015-09-06T00:00:00Z,33,ERS689328,SAMEA3313266,ERS689328,2.3,ERS689328,ERP010013,14.6,GS260 0.1µm,4200,0.64
ERR833538,jcvi_cn_GS260_viral,WGS,1125,PRJEB8968,SAMEA3313267,J CRAIG VENTER INSTITUTE,2007-07-08T15:04:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",2,"Water sample taken on 2007-07-08T15:04:00+00:00 from site GS260 (lat:33.04388889\, long:-122.1783333)\, viral fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0...",6.1,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913628,uncalculated,uncalculated,North Pacific Ocean:Southern California Bight Marine Ecoregion:Off California coast,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,33.04388889 N 122.1783333 W,GS260_viral_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,5,3,2.9,marine metagenome,0.49,CAPILLARY,2015-09-06T00:00:00Z,33,ERS689329,SAMEA3313267,ERS689329,2.3,ERS689329,ERP010013,14.6,GS260 viralµm,4200,0.64
ERR833542,jcvi_cn_GS263_viral,WGS,1057,PRJEB8968,SAMEA3313270,J CRAIG VENTER INSTITUTE,2007-07-12T13:09:00+00:00,public,"fastq,sra","gs,ncbi,ena,s3","ena,gs.US,s3.us-east-1,ncbi.public",2,"Water sample taken on 2007-07-12T13:09:00+00:00 from site GS263 (lat:34.7175\, long:-121.5358333)\, viral fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0.8µm...",7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913632,uncalculated,uncalculated,North Pacific Ocean:Northern California Marine Ecoregion:Near California shore,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,34.7175 N 121.5358333 W,GS263_viral_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,0,0,1.6,marine metagenome,0.49,CAPILLARY,2015-09-06T00:00:00Z,33.7,ERS689332,SAMEA3313270,ERS689332,3.6,ERS689332,ERP010013,15.5,GS263 viralµm,940,1.9
ERR833544,jcvi_cn_GS265_0.1,WGS,1559,PRJEB8968,SAMEA3313272,J CRAIG VENTER INSTITUTE,2007-07-20T18:15:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",5,"Water sample taken on 2007-07-20T18:15:00+00:00 from site GS265 (lat:31.28683333\, long:-120.9193667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913634,uncalculated,uncalculated,"North Pacific Ocean:Southern California Bight Marine Ecoregion:Off the coast between Tijuana\, Mexico and San Diego\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,31.28683333 N 120.9193667 W,GS265_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,0.31,marine metagenome,0.29,CAPILLARY,2015-09-06T00:00:00Z,33.4,ERS689334,SAMEA3313272,ERS689334,1.9,ERS689334,ERP010013,17.8,GS265 0.1µm,3900,0.21
ERR833545,jcvi_cn_GS266_0.1,WGS,1574,PRJEB8968,SAMEA3313273,J CRAIG VENTER INSTITUTE,2007-07-21T13:00:00+00:00,public,"sra,fastq","gs,ncbi,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",62,"Water sample taken on 2007-07-21T13:00:00+00:00 from site GS266 (lat:31.18586667\, long:-120.9259)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",5.2,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913635,uncalculated,uncalculated,"North Pacific Ocean:Southern California Bight Marine Ecoregion:Off the coast between Tijuana\, Mexico and San Diego\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:23Z,public,AB 3730xL Genetic Analyzer,31.18586667 N 120.9259 W,GS266_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,7,marine metagenome,0.3,CAPILLARY,2015-09-06T00:00:00Z,33.3,ERS689335,SAMEA3313273,ERS689335,2.2,ERS689335,ERP010013,13.7,GS266 0.1µm,3900,0.21
ERR833547,jcvi_cn_GS268_0.1,WGS,1535,PRJEB8968,SAMEA3313275,J CRAIG VENTER INSTITUTE,2007-07-24T13:00:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",110,"Water sample taken on 2007-07-24T13:00:00+00:00 from site GS268 (lat:30.1957\, long:-122.9364667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913637,uncalculated,uncalculated,North Pacific Ocean:Open Ocean:Off the California coast along US/Mexico border,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,30.1957 N 122.9364667 W,GS268_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,2.1,marine metagenome,0.3,CAPILLARY,2015-09-06T00:00:00Z,33.6,ERS689337,SAMEA3313275,ERS689337,3.5,ERS689337,ERP010013,15.1,GS268 0.1µm,3200,0.07
ERR833548,jcvi_cn_GS269_0.1,WGS,1476,PRJEB8968,SAMEA3313276,J CRAIG VENTER INSTITUTE,2007-07-26T19:00:00+00:00,public,"sra,fastq","ncbi,ena,s3,gs","gs.US,s3.us-east-1,ncbi.public,ena",10,"Water sample taken on 2007-07-26T19:00:00+00:00 from site GS269 (lat:29.85366667\, long:-123.5847333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913638,uncalculated,uncalculated,North Pacific Ocean:Open Ocean:Off the California coast along US/Mexico border,J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,29.85366667 N 123.5847333 W,GS269_0.1_sanger_4.0KB,PAIRED,RANDOM,GENOMIC,32,22,0.061,marine metagenome,0.3,CAPILLARY,2015-09-06T00:00:00Z,33.3,ERS689338,SAMEA3313276,ERS689338,1.5,ERS689338,ERP010013,19.2,GS269 0.1µm,4000,0.08
ERR833552,jcvi_cn_GS272_0.1,WGS,1530,PRJEB8968,SAMEA3313280,J CRAIG VENTER INSTITUTE,2007-07-31T19:40:00+00:00,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,gs.US,s3.us-east-1,ena",10,"Water sample taken on 2007-07-31T19:40:00+00:00 from site GS272 (lat:32.52766667\, long:-118.2188)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µ...",5.4,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913642,uncalculated,uncalculated,"North Pacific Ocean:Southern California Bight Marine Ecoregion:South of San Clemente Island\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,32.52766667 N 118.2188 W,GS272_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,32,22,0.1,marine metagenome,0.2,CAPILLARY,2015-09-06T00:00:00Z,33.6,ERS689342,SAMEA3313280,ERS689342,1.2,ERS689342,ERP010013,19.5,GS272 0.1µm,1300,0.29
ERR833553,jcvi_cn_GS277_0.1,WGS,1539,PRJEB8968,SAMEA3313281,J CRAIG VENTER INSTITUTE,2007-07-13T05:30:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",58,"Water sample taken on 2007-07-13T05:30:00+00:00 from site GS277 (lat:33.28666667\, long:-129.4283333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.7,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913643,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station 67-155\, West of Channel Islands\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:25Z,public,AB 3730xL Genetic Analyzer,33.28666667 N 129.4283333 W,GS277_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,0.31,marine metagenome,0.5,CAPILLARY,2015-09-06T00:00:00Z,32.2,ERS689343,SAMEA3313281,ERS689343,3,ERS689343,ERP010013,13.1,GS277 0.1µm,4500,0.1
ERR833556,jcvi_cn_GS280_0.1,WGS,1583,PRJEB8968,SAMEA3313284,J CRAIG VENTER INSTITUTE,2007-07-17T17:00:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,s3.us-east-1,ncbi.public",1,"Water sample taken on 2007-07-17T17:00:00+00:00 from site GS280 (lat:35.95915983\, long:-123.84516)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3...",6.1,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913646,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station 67-75\, West of Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,35.95915983 N 123.84516 W,GS280_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,7,5,1.6,marine metagenome,0.48,CAPILLARY,2015-09-06T00:00:00Z,33.2,ERS689346,SAMEA3313284,ERS689346,3.2,ERS689346,ERP010013,17,GS280 0.1µm,4500,0.66
ERR833558,jcvi_cn_GS282_0.1,WGS,1568,PRJEB8968,SAMEA3313286,J CRAIG VENTER INSTITUTE,2007-07-19T02:00:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",1,"Water sample taken on 2007-07-19T02:00:00+00:00 from site GS282 (lat:36.22299983\, long:-122.858)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",6.1,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913648,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station MTM4-East\, West of Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,36.22299983 N 122.858 W,GS282_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,7,5,1.6,marine metagenome,0.48,CAPILLARY,2015-09-06T00:00:00Z,32.9,ERS689348,SAMEA3313286,ERS689348,3.2,ERS689348,ERP010013,17.2,GS282 0.1µm,3300,0.29
ERR833559,jcvi_cn_GS283_0.1,WGS,1599,PRJEB8968,SAMEA3313287,J CRAIG VENTER INSTITUTE,2007-07-19T17:00:00+00:00,public,"fastq,sra","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",5,"Water sample taken on 2007-07-19T17:00:00+00:00 from site GS283 (lat:36.747\, long:-122.022)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0.8...",6.1,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913649,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station M1\, Monterey Bay\, Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,36.747 N 122.022 W,GS283_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,7,5,8.4,marine metagenome,0.77,CAPILLARY,2015-09-06T00:00:00Z,33.2,ERS689349,SAMEA3313287,ERS689349,4.3,ERS689349,ERP010013,14.7,GS283 0.1µm,1300,13.4
ERR833560,jcvi_cn_GS284_0.1,WGS,1573,PRJEB8968,SAMEA3313288,J CRAIG VENTER INSTITUTE,2007-10-06T21:10:00+00:00,public,"sra,fastq","ncbi,s3,ena,gs","gs.US,s3.us-east-1,ncbi.public,ena",87,"Water sample taken on 2007-10-06T21:10:00+00:00 from site GS284 (lat:33.28388889\, long:-129.4186111)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,open ocean,water,ERX913650,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:West of Channel Islands\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,33.28388889 N 129.4186111 W,GS284_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,8,5,0.035,marine metagenome,0.36,CAPILLARY,2015-09-06T00:00:00Z,32.2,ERS689350,SAMEA3313288,ERS689350,1.5,ERS689350,ERP010013,19,GS284 0.1µm,4000,0.09
ERR833562,jcvi_cn_GS286_0.1,WGS,1549,PRJEB8968,SAMEA3313290,J CRAIG VENTER INSTITUTE,2007-10-10T15:00:00+00:00,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,ena,gs.US,s3.us-east-1",5,"Water sample taken on 2007-10-10T15:00:00+00:00 from site GS286 (lat:36.776\, long:-122.016)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\, 0.8...",4.8,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913652,uncalculated,uncalculated,"North Pacific Ocean:Northern California Marine Ecoregion:MBARI Station H3\, Monterey Bay\, Monterey\, CA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:26Z,public,AB 3730xL Genetic Analyzer,36.776 N 122.016 W,GS286_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,7,4,8.5,marine metagenome,0.94,CAPILLARY,2015-09-06T00:00:00Z,33.4,ERS689352,SAMEA3313290,ERS689352,8.2,ERS689352,ERP010013,11.6,GS286 0.1µm,1300,4.5
ERR833569,jcvi_cn_GS301_0.1,WGS,1602,PRJEB8968,SAMEA3313297,J CRAIG VENTER INSTITUTE,2007-07-10T17:01:00+00:00,public,"sra,fastq","ncbi,ena,s3,gs","gs.US,s3.us-east-1,ncbi.public,ena",1.2,"Water sample taken on 2007-07-10T17:01:00+00:00 from site GS301 (lat:51.314\, long:-127.8683333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm\,...",3.4,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913659,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Mouth of Smith Sound\, Queen Charlotte Strait\, BC\, Canada",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:27Z,public,AB 3730xL Genetic Analyzer,51.314 N 127.8683333 W,GS301_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,34,23,9.5,marine metagenome,0.7,CAPILLARY,2015-09-06T00:00:00Z,32.3,ERS689359,SAMEA3313297,ERS689359,9.6,ERS689359,ERP010013,10.6,GS301 0.1µm,96,16.7
ERR833576,jcvi_cn_GS305_0.1,WGS,1591,PRJEB8968,SAMEA3313304,J CRAIG VENTER INSTITUTE,2007-07-18T20:05:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",1,"Water sample taken on 2007-07-18T20:05:00+00:00 from site GS305 (lat:57.64416667\, long:-133.7573333)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.9,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913666,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Stevens Passage\, AK\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:30:53Z,public,AB 3730xL Genetic Analyzer,57.64416667 N 133.7573333 W,GS305_0.1_sanger_8.0KB,PAIRED,RANDOM,GENOMIC,36,25,1,marine metagenome,0.036,CAPILLARY,2015-09-06T00:00:00Z,31.9,ERS689366,SAMEA3313304,ERS689366,6.9,ERS689366,ERP010013,15,GS305 0.1µm,340,4.8
ERR833584,jcvi_cn_GS308_0.1,WGS,1603,PRJEB8968,SAMEA3313312,J CRAIG VENTER INSTITUTE,2007-07-21T18:12:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",1.1,"Water sample taken on 2007-07-21T18:12:00+00:00 from site GS308 (lat:58.92033333\, long:-136.946)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",6,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913674,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Glacier Bay\, Lamplugh Glacier\, AK\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:30Z,public,AB 3730xL Genetic Analyzer,58.92033333 N 136.946 W,GS308_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,36,24,2.4,marine metagenome,0.94,CAPILLARY,2015-09-06T00:00:00Z,34.1,ERS689374,SAMEA3313312,ERS689374,7.9,ERS689374,ERP010013,3.7,GS308 0.1µm,340,7
ERR833586,jcvi_cn_GS309_0.1,WGS,1595,PRJEB8968,SAMEA3313314,J CRAIG VENTER INSTITUTE,2007-07-22T17:47:00+00:00,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",0.73,"Water sample taken on 2007-07-22T17:47:00+00:00 from site GS309 (lat:58.72246667\, long:-135.9865667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.9,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913676,uncalculated,uncalculated,"North Pacific Ocean:North American Pacific Fijordland Marine Ecoregion:Glacier Bay\, North Sandy Cove\, AK\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:30Z,public,AB 3730xL Genetic Analyzer,58.72246667 N 135.9865667 W,GS309_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,37,25,9.6,marine metagenome,0.71,CAPILLARY,2015-09-06T00:00:00Z,32.2,ERS689376,SAMEA3313314,ERS689376,13.5,ERS689376,ERP010013,8.8,GS309 0.1µm,12,7
ERR833588,jcvi_cn_GS310_0.1,WGS,1594,PRJEB8968,SAMEA3313316,J CRAIG VENTER INSTITUTE,2007-08-16T18:50:00+00:00,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",82,"Water sample taken on 2007-08-16T18:50:00+00:00 from site GS310 (lat:44.66222222\, long:-124.4644444)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",4.7,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913678,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:Off coast of Newport Line\, OR\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:20Z,2018-03-09T13:29:44Z,public,AB 3730xL Genetic Analyzer,44.66222222 N 124.4644444 W,GS310_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,21,14,17.7,marine metagenome,1.5,CAPILLARY,2015-09-06T00:00:00Z,33.2,ERS689378,SAMEA3313316,ERS689378,22.8,ERS689378,ERP010013,8.8,GS310 0.1µm,82,8.9
ERR833589,jcvi_cn_GS311_0.1,WGS,1487,PRJEB8968,SAMEA3313317,J CRAIG VENTER INSTITUTE,2007-08-18T00:19:00+00:00,public,"sra,fastq","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",1200,"Water sample taken on 2007-08-18T00:19:00+00:00 from site GS311 (lat:45.48416667\, long:-124.9202778)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",0.31,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913679,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:Off Oregon coast\, OR\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:30Z,public,AB 3730xL Genetic Analyzer,45.48416667 N 124.9202778 W,GS311_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,32,22,42.4,marine metagenome,3.4,CAPILLARY,2015-09-06T00:00:00Z,34.3,ERS689379,SAMEA3313317,ERS689379,132,ERS689379,ERP010013,3.3,GS311 0.1µm,1200,1.2
ERR833591,jcvi_cn_GS313_0.1,WGS,1508,PRJEB8968,SAMEA3313319,J CRAIG VENTER INSTITUTE,2007-08-28T17:00:00+00:00,public,"fastq,sra","ena,gs,ncbi,s3","ena,s3.us-east-1,ncbi.public,gs.US",16,"Water sample taken on 2007-08-28T17:00:00+00:00 from site GS313 (lat:46.25916667\, long:-123.9866667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through...",5.5,ERC000011,2015-09-05,2018-11-16,ocean biome,estuary,water,ERX913681,uncalculated,uncalculated,"North Pacific Ocean:Oregon\, Washington\, Vancouver Coast and Shelf Marine Ecoregion:Mouth of Columbia River estuary\, Astoria\, OR\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:31Z,public,AB 3730xL Genetic Analyzer,46.25916667 N 123.9866667 W,GS313_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,32,22,10.2,marine metagenome,1.2,CAPILLARY,2015-09-06T00:00:00Z,32.8,ERS689381,SAMEA3313319,ERS689381,18.1,ERS689381,ERP010013,9.5,GS313 0.1µm,17,11.2
ERR833595,jcvi_cn_GS321_0.1,WGS,1592,PRJEB8968,SAMEA3313323,J CRAIG VENTER INSTITUTE,2007-08-20T21:10:00+00:00,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",1.3,"Water sample taken on 2007-08-20T21:10:00+00:00 from site GS321 (lat:48.0488\, long:-122.3134667)\, 0.1µm filter fraction. Samples were collected by filtering water pumped through a 20µm prefilter\, then size-fractionating by serial filtration through 3µm...",9.8,ERC000011,2015-09-05,2018-11-16,ocean biome,coastal ocean,water,ERX913685,uncalculated,uncalculated,"North Pacific Ocean:Puget Trough/Georgia Basin Marine Ecoregion: Puget Sound\, Gedney Island\, WA\, USA",J CRAIG VENTER INSTITUTE,J CRAIG VENTER INSTITUTE,2015-09-05T17:02:17Z,2018-03-09T13:23:31Z,public,AB 3730xL Genetic Analyzer,48.0488 N 122.3134667 W,GS321_0.1_sanger_6.0KB,PAIRED,RANDOM,GENOMIC,35,24,0.52,marine metagenome,0.27,CAPILLARY,2015-09-06T00:00:00Z,27.5,ERS689385,SAMEA3313323,ERS689385,8.6,ERS689385,ERP010013,15.6,GS321 0.1µm,110,7
